eventid,faith,level_faith
201312200018 ,0.039616802,4
201312200019 ,0.065644805,1
201312200020 ,0.06275608,1
201312200021 ,0.062372881,1
201312200022 ,0.038467207,4
201312200023 ,0.062254974,1
201312200024 ,0.038644068,4
201312200025 ,0.062520265,1
201312200026 ,0.038378777,4
201312200028 ,0.061960206,3
201312200029 ,0.038378777,4
201312200030 ,0.062048637,2
201312200032 ,0.038378777,4
201312200035 ,0.038585114,4
201312200036 ,0.062137067,2
201312200037 ,0.062815033,1
201312200038 ,0.062431835,1
201312200039 ,0.062343405,1
201312200040 ,0.038378777,4
201312200041 ,0.061960206,3
201312210005 ,0.038378777,4
201312210007 ,0.061960206,3
201312210008 ,0.061960206,3
201312210009 ,0.062549742,1
201312210010 ,0.061960206,3
201312210013 ,0.062402358,1
201312210014 ,0.062166544,1
201312210015 ,0.062225497,1
201312210020 ,0.038555637,4
201312210021 ,0.038555637,4
201312210022 ,0.061960206,3
201312210023 ,0.061960206,3
201312210024 ,0.062579219,1
201312210025 ,0.061960206,3
201312210027 ,0.061960206,3
201312210028 ,0.038585114,4
201312210029 ,0.062166544,1
201312210031 ,0.061960206,3
201312210034 ,0.061960206,3
201312210035 ,0.038761975,4
201312210036 ,0.062402358,1
201312210037 ,0.062785556,1
201312210038 ,0.062991894,1
201312210039 ,0.062372881,1
201312210042 ,0.062048637,2
201312210043 ,0.062667649,1
201312210049 ,0.062431835,1
201312210050 ,0.063404569,1
201312210051 ,0.062726603,1
201312210052 ,0.062372881,1
201312210056 ,0.061960206,3
201312210057 ,0.061960206,3
201312210058 ,0.061960206,3
201312210060 ,0.061960206,3
201312210061 ,0.063021371,1
201312210062 ,0.038555637,4
201312210064 ,0.062343405,1
201312210065 ,0.062048637,2
201312210066 ,0.062166544,1
201312210067 ,0.062166544,1
201312220001 ,0.041326455,4
201312220002 ,0.038378777,4
201312220003 ,0.038585114,4
201312220004 ,0.061960206,3
201312220005 ,0.041002211,4
201312220006 ,0.061960206,3
201312220007 ,0.062166544,1
201312220009 ,0.061960206,3
201312220012 ,0.061960206,3
201312220013 ,0.061960206,3
201312220014 ,0.061960206,3
201312220015 ,0.062667649,1
201312220016 ,0.038378777,4
201312220018 ,0.062137067,2
201312220019 ,0.061960206,3
201312220021 ,0.042505527,4
201312220022 ,0.062991894,1
201312220024 ,0.061960206,3
201312220025 ,0.061960206,3
201312220027 ,0.062048637,2
201312220029 ,0.061960206,3
201312220030 ,0.062048637,2
201312220034 ,0.038467207,4
201312220037 ,0.038378777,4
201312220039 ,0.062343405,1
201312220040 ,0.062343405,1
201312220041 ,0.038378777,4
201312220042 ,0.061960206,3
201312220043 ,0.038378777,4
201312220046 ,0.062048637,2
201312220047 ,0.038378777,4
201312220048 ,0.039380987,4
201312220049 ,0.062785556,1
201312220052 ,0.062166544,1
201312220053 ,0.038732498,4
201312220054 ,0.061960206,3
201312220055 ,0.061960206,3
201312220056 ,0.061960206,3
201312220058 ,0.063198231,1
201312230001 ,0.062166544,1
201312230002 ,0.062137067,2
201312230003 ,0.062137067,2
201312230004 ,0.038378777,4
201312230006 ,0.063021371,1
201312230007 ,0.063817244,1
201312230008 ,0.062549742,1
201312230009 ,0.039056743,4
201312230010 ,0.038938836,4
201312230011 ,0.040117907,4
201312230013 ,0.038378777,4
201312230014 ,0.062166544,1
201312230015 ,0.062166544,1
201312230016 ,0.061960206,3
201312230017 ,0.038378777,4
201312230018 ,0.038378777,4
201312230019 ,0.038378777,4
201312230020 ,0.038378777,4
201312230021 ,0.038378777,4
201312230023 ,0.038378777,4
201312230024 ,0.062048637,2
201312230025 ,0.062431835,1
201312230030 ,0.062166544,1
201312230032 ,0.062166544,1
201312230033 ,0.062579219,1
201312230035 ,0.061960206,3
201312230037 ,0.062372881,1
201312230038 ,0.038555637,4
201312230039 ,0.038378777,4
201312230040 ,0.062166544,1
201312230041 ,0.062166544,1
201312230042 ,0.061960206,3
201312240001 ,0.038555637,4
201312240002 ,0.062254974,1
201312240004 ,0.062166544,1
201312240006 ,0.063876197,1
201312240007 ,0.076551216,1
201312240009 ,0.039852616,4
201312240010 ,0.039852616,4
201312240011 ,0.062254974,1
201312240012 ,0.038378777,4
201312240013 ,0.062225497,1
201312240014 ,0.062313928,1
201312240015 ,0.038968312,4
201312240016 ,0.038850405,4
201312240018 ,0.038378777,4
201312240019 ,0.038378777,4
201312240020 ,0.038555637,4
201312240021 ,0.062166544,1
201312240022 ,0.038378777,4
201312240023 ,0.062313928,1
201312240024 ,0.062166544,1
201312240025 ,0.038467207,4
201312240026 ,0.062254974,1
201312240027 ,0.061960206,3
201312240029 ,0.038644068,4
201312240030 ,0.038644068,4
201312240031 ,0.064554164,1
201312240032 ,0.062048637,2
201312240033 ,0.062137067,2
201312240034 ,0.062048637,2
201312240035 ,0.062579219,1
201312240036 ,0.062048637,2
201312240037 ,0.061960206,3
201312240039 ,0.062431835,1
201312240041 ,0.062048637,2
201312240042 ,0.062225497,1
201312240043 ,0.062166544,1
201312240046 ,0.038644068,4
201312240047 ,0.038732498,4
201312240048 ,0.062137067,2
201312240049 ,0.038850405,4
201312240050 ,0.038732498,4
201312240051 ,0.038938836,4
201312240052 ,0.062461312,1
201312240053 ,0.063286662,1
201312240054 ,0.062254974,1
201312250007 ,0.061960206,3
201312250009 ,0.062343405,1
201312250010 ,0.062343405,1
201312250011 ,0.062225497,1
201312250013 ,0.038850405,4
201312250015 ,0.038378777,4
201312250017 ,0.062225497,1
201312250018 ,0.061960206,3
201312250020 ,0.038378777,4
201312250021 ,0.061960206,3
201312250022 ,0.046396463,4
201312250023 ,0.064347826,1
201312250024 ,0.043920413,4
201312250025 ,0.062667649,1
201312250026 ,0.038378777,4
201312250027 ,0.039027266,4
201312250028 ,0.062225497,1
201312250029 ,0.038555637,4
201312250030 ,0.062431835,1
201312250031 ,0.039705232,4
201312250032 ,0.03991157,4
201312250033 ,0.048047163,4
201312250034 ,0.062667649,1
201312250035 ,0.062991894,1
201312250037 ,0.061960206,3
201312250039 ,0.038378777,4
201312250041 ,0.038879882,4
201312250042 ,0.038555637,4
201312250049 ,0.061960206,3
201312250050 ,0.038555637,4
201312250052 ,0.062166544,1
201312250057 ,0.062166544,1
201312250058 ,0.061960206,3
201312250062 ,0.061960206,3
201312250067 ,0.039439941,4
201312250069 ,0.062579219,1
201312250070 ,0.061960206,3
201312250071 ,0.038378777,4
201312260002 ,0.062166544,1
201312260003 ,0.061960206,3
201312260004 ,0.061960206,3
201312260009 ,0.062520265,1
201312260010 ,0.038732498,4
201312260011 ,0.062520265,1
201312260013 ,0.063316139,1
201312260014 ,0.038378777,4
201312260015 ,0.038467207,4
201312260016 ,0.062372881,1
201312260017 ,0.061960206,3
201312260018 ,0.043419307,4
201312260019 ,0.039882093,4
201312260020 ,0.062137067,2
201312260021 ,0.038378777,4
201312260022 ,0.061960206,3
201312260023 ,0.062166544,1
201312260025 ,0.063050847,1
201312260030 ,0.061960206,3
201312260031 ,0.062166544,1
201312260032 ,0.039115696,4
201312260033 ,0.038555637,4
201312260036 ,0.062225497,1
201312260037 ,0.038378777,4
201312260038 ,0.061960206,3
201312260039 ,0.061960206,3
201312260040 ,0.062579219,1
201312260041 ,0.062785556,1
201312260043 ,0.062137067,2
201312260044 ,0.062254974,1
201312260049 ,0.038378777,4
201312260064 ,0.038585114,4
201312260065 ,0.038555637,4
201312260066 ,0.062431835,1
201312260067 ,0.062048637,2
201312260068 ,0.062962417,1
201312260069 ,0.061960206,3
201312260070 ,0.062166544,1
201312270004 ,0.061960206,3
201312270006 ,0.041179071,4
201312270007 ,0.063109801,1
201312270009 ,0.062166544,1
201312270010 ,0.069889462,1
201312270011 ,0.062137067,2
201312270012 ,0.062579219,1
201312270013 ,0.038378777,4
201312270014 ,0.038644068,4
201312270015 ,0.038938836,4
201312270016 ,0.062991894,1
201312270019 ,0.062048637,2
201312270020 ,0.062490789,1
201312270021 ,0.062166544,1
201312270025 ,0.039204127,4
201312270026 ,0.061960206,3
201312270029 ,0.062048637,2
201312270030 ,0.061960206,3
201312270032 ,0.061960206,3
201312270033 ,0.062579219,1
201312270034 ,0.062579219,1
201312270035 ,0.062372881,1
201312270036 ,0.062166544,1
201312270042 ,0.062372881,1
201312270045 ,0.061960206,3
201312270046 ,0.038585114,4
201312270047 ,0.038673545,4
201312270048 ,0.038968312,4
201312270049 ,0.062166544,1
201312270050 ,0.061960206,3
201312280001 ,0.061960206,3
201312280002 ,0.064436256,1
201312280006 ,0.038879882,4
201312280007 ,0.061960206,3
201312280008 ,0.062343405,1
201312280009 ,0.062048637,2
201312280010 ,0.064023581,1
201312280011 ,0.061960206,3
201312280012 ,0.040029477,4
201312280013 ,0.038467207,4
201312280014 ,0.061960206,3
201312280015 ,0.039410464,4
201312280016 ,0.038850405,4
201312280017 ,0.062520265,1
201312280020 ,0.062048637,2
201312280021 ,0.062166544,1
201312280022 ,0.038850405,4
201312280023 ,0.038378777,4
201312280024 ,0.062166544,1
201312280025 ,0.062549742,1
201312280026 ,0.062431835,1
201312280027 ,0.038378777,4
201312280028 ,0.038378777,4
201312280029 ,0.062166544,1
201312280030 ,0.062048637,2
201312280031 ,0.038378777,4
201312280032 ,0.062254974,1
201312280033 ,0.062048637,2
201312280034 ,0.038585114,4
201312280035 ,0.038467207,4
201312280038 ,0.062254974,1
201312280040 ,0.062638172,1
201312280041 ,0.062048637,2
201312280042 ,0.062048637,2
201312290001 ,0.038732498,4
201312290003 ,0.061960206,3
201312290004 ,0.062785556,1
201312290005 ,0.062372881,1
201312290007 ,0.045187915,4
201312290008 ,0.038378777,4
201312290010 ,0.038378777,4
201312290011 ,0.062313928,1
201312290013 ,0.061960206,3
201312290014 ,0.062785556,1
201312290015 ,0.062431835,1
201312290016 ,0.063050847,1
201312290017 ,0.062903464,1
201312290018 ,0.06614591,1
201312290019 ,0.062520265,1
201312290020 ,0.06366986,1
201312290021 ,0.038378777,4
201312290022 ,0.038378777,4
201312290023 ,0.038378777,4
201312290024 ,0.038378777,4
201312290025 ,0.038378777,4
201312290026 ,0.038378777,4
201312290027 ,0.038378777,4
201312290028 ,0.038378777,4
201312290030 ,0.03908622,4
201312290031 ,0.062372881,1
201312290032 ,0.038673545,4
201312290033 ,0.038585114,4
201312290034 ,0.061960206,3
201312290036 ,0.062166544,1
201312290037 ,0.038378777,4
201312290038 ,0.062225497,1
201312290039 ,0.062225497,1
201312290040 ,0.062137067,2
201312290041 ,0.038378777,4
201312290042 ,0.038378777,4
201312290043 ,0.062048637,2
201312290045 ,0.038378777,4
201312290046 ,0.038378777,4
201312290047 ,0.038378777,4
201312290048 ,0.038378777,4
201312290049 ,0.038378777,4
201312290050 ,0.038378777,4
201312290051 ,0.038378777,4
201312290052 ,0.038378777,4
201312290053 ,0.038378777,4
201312290054 ,0.038378777,4
201312290055 ,0.038378777,4
201312290058 ,0.061960206,3
201312290059 ,0.061960206,3
201312290065 ,0.061960206,3
201312290066 ,0.038585114,4
201312290067 ,0.062225497,1
201312290068 ,0.062225497,1
201312290069 ,0.062402358,1
201312290070 ,0.061960206,3
201312290071 ,0.062431835,1
201312290072 ,0.062785556,1
201312290073 ,0.061960206,3
201312290074 ,0.061960206,3
201312300003 ,0.038378777,4
201312300006 ,0.061960206,3
201312300007 ,0.061960206,3
201312300008 ,0.044156227,4
201312300009 ,0.038732498,4
201312300011 ,0.062785556,1
201312300012 ,0.062313928,1
201312300013 ,0.062402358,1
201312300014 ,0.061960206,3
201312300015 ,0.062520265,1
201312300016 ,0.062490789,1
201312300017 ,0.062520265,1
201312300018 ,0.038555637,4
201312300019 ,0.039145173,4
201312300020 ,0.039145173,4
201312300021 ,0.038732498,4
201312300023 ,0.038378777,4
201312300026 ,0.061960206,3
201312300028 ,0.038378777,4
201312300029 ,0.062962417,1
201312300030 ,0.062962417,1
201312300031 ,0.062991894,1
201312300032 ,0.038761975,4
201312300033 ,0.061960206,3
201312300034 ,0.062667649,1
201312300035 ,0.03917465,4
201312300036 ,0.038555637,4
201312300037 ,0.038378777,4
201312300038 ,0.038879882,4
201312300039 ,0.061960206,3
201312300046 ,0.061960206,3
201312300047 ,0.038467207,4
201312300048 ,0.061960206,3
201312300051 ,0.061960206,3
201312300052 ,0.062048637,2
201312300053 ,0.061960206,3
201312300054 ,0.039056743,4
201312300055 ,0.061960206,3
201312300062 ,0.062137067,2
201312300064 ,0.062372881,1
201312300065 ,0.062166544,1
201312300066 ,0.062991894,1
201312300073 ,0.038585114,4
201312300075 ,0.038585114,4
201312300076 ,0.038997789,4
201312300077 ,0.061960206,3
201312300078 ,0.061960206,3
201312310001 ,0.061960206,3
201312310002 ,0.061960206,3
201312310003 ,0.038378777,4
201312310004 ,0.062166544,1
201312310006 ,0.062372881,1
201312310007 ,0.038467207,4
201312310009 ,0.063198231,1
201312310010 ,0.040265291,4
201312310011 ,0.062402358,1
201312310014 ,0.061960206,3
201312310015 ,0.062579219,1
201312310016 ,0.061960206,3
201312310017 ,0.061960206,3
201312310019 ,0.061960206,3
201312310020 ,0.061960206,3
201312310021 ,0.06293294,1
201312310022 ,0.062608696,1
201312310023 ,0.038378777,4
201312310024 ,0.062166544,1
201312310025 ,0.038732498,4
201312310027 ,0.038378777,4
201312310030 ,0.061960206,3
201312310031 ,0.062461312,1
201312310033 ,0.038585114,4
201312310034 ,0.062166544,1
201312310035 ,0.061960206,3
201312310038 ,0.062048637,2
201312310039 ,0.062166544,1
201312310040 ,0.038378777,4
201312310051 ,0.062048637,2
201312310056 ,0.061960206,3
201312310057 ,0.06366986,1
201312310058 ,0.038791452,4
201312310061 ,0.061960206,3
201312310063 ,0.040206338,4
201312310065 ,0.038378777,4
201312310066 ,0.062048637,2
201312310067 ,0.061960206,3
201312310068 ,0.062402358,1
201312310069 ,0.062166544,1
201312310070 ,0.038378777,4
201312310071 ,0.038378777,4
201312310073 ,0.062579219,1
201312310078 ,0.038644068,4
201312310079 ,0.062785556,1
201401010001 ,0.061960206,3
201401010002 ,0.040560059,4
201401010003 ,0.041532793,4
201401010004 ,0.061960206,3
201401010005 ,0.061960206,3
201401010007 ,0.062697126,1
201401010017 ,0.062638172,1
201401010018 ,0.040265291,4
201401010020 ,0.061960206,3
201401010021 ,0.061960206,3
201401010022 ,0.062166544,1
201401010023 ,0.038644068,4
201401010024 ,0.038378777,4
201401010025 ,0.038585114,4
201401010026 ,0.038378777,4
201401010027 ,0.038378777,4
201401010028 ,0.061960206,3
201401010029 ,0.038378777,4
201401010030 ,0.038378777,4
201401010031 ,0.038378777,4
201401010032 ,0.038378777,4
201401010033 ,0.061960206,3
201401010034 ,0.038378777,4
201401010035 ,0.038378777,4
201401010036 ,0.038761975,4
201401010038 ,0.062903464,1
201401010039 ,0.041385409,4
201401010040 ,0.061960206,3
201401010044 ,0.064023581,1
201401010048 ,0.038555637,4
201401010050 ,0.063492999,1
201401010052 ,0.062166544,1
201401010054 ,0.062166544,1
201401010055 ,0.061960206,3
201401010056 ,0.061960206,3
201401010057 ,0.061960206,3
201401010058 ,0.062166544,1
201401010060 ,0.061960206,3
201401010061 ,0.062166544,1
201401010062 ,0.062166544,1
201401020003 ,0.03926308,4
201401020005 ,0.061960206,3
201401020006 ,0.061960206,3
201401020007 ,0.038997789,4
201401020008 ,0.062048637,2
201401020009 ,0.062166544,1
201401020010 ,0.039734709,4
201401020011 ,0.04412675,4
201401020014 ,0.038378777,4
201401020015 ,0.062254974,1
201401020016 ,0.062815033,1
201401020017 ,0.062313928,1
201401020018 ,0.061960206,3
201401020020 ,0.063492999,1
201401020021 ,0.061960206,3
201401020022 ,0.062372881,1
201401020023 ,0.062166544,1
201401020024 ,0.045246868,4
201401020025 ,0.040176861,4
201401020026 ,0.038850405,4
201401020027 ,0.038378777,4
201401020029 ,0.038378777,4
201401020030 ,0.062372881,1
201401020031 ,0.064318349,1
201401020032 ,0.061960206,3
201401020033 ,0.062166544,1
201401020034 ,0.038378777,4
201401020037 ,0.061960206,3
201401020046 ,0.038378777,4
201401020048 ,0.038378777,4
201401020049 ,0.061960206,3
201401020050 ,0.062579219,1
201401020053 ,0.038378777,4
201401020055 ,0.061960206,3
201401030005 ,0.038467207,4
201401030015 ,0.061960206,3
201401030017 ,0.038850405,4
201401030018 ,0.039115696,4
201401030019 ,0.062638172,1
201401030020 ,0.062431835,1
201401030024 ,0.062431835,1
201401030026 ,0.062608696,1
201401030028 ,0.062461312,1
201401030029 ,0.038585114,4
201401030030 ,0.062048637,2
201401030031 ,0.062048637,2
201401030034 ,0.062254974,1
201401030035 ,0.038585114,4
201401030036 ,0.063610906,1
201401030037 ,0.062313928,1
201401030038 ,0.061960206,3
201401030039 ,0.061960206,3
201401030040 ,0.061960206,3
201401030057 ,0.038378777,4
201401030058 ,0.038378777,4
201401030061 ,0.038378777,4
201401030062 ,0.038378777,4
201401030063 ,0.038378777,4
201401030067 ,0.038378777,4
201401030068 ,0.038378777,4
201401030069 ,0.038378777,4
201401030070 ,0.038378777,4
201401030083 ,0.038378777,4
201401030084 ,0.038378777,4
201401030085 ,0.038378777,4
201401030086 ,0.038378777,4
201401030087 ,0.038378777,4
201401030094 ,0.038850405,4
201401030096 ,0.038644068,4
201401030097 ,0.061960206,3
201401030100 ,0.061960206,3
201401030102 ,0.038791452,4
201401030103 ,0.061960206,3
201401030104 ,0.061960206,3
201401030105 ,0.061960206,3
201401030113 ,0.038378777,4
201401030115 ,0.061960206,3
201401030118 ,0.062048637,2
201401030177 ,0.061960206,3
201401040001 ,0.061960206,3
201401040003 ,0.062549742,1
201401040011 ,0.062166544,1
201401040012 ,0.038997789,4
201401040013 ,0.039204127,4
201401040014 ,0.061960206,3
201401040015 ,0.062166544,1
201401040016 ,0.038467207,4
201401040018 ,0.062254974,1
201401040019 ,0.038467207,4
201401040020 ,0.062048637,2
201401040021 ,0.038378777,4
201401040022 ,0.061960206,3
201401040023 ,0.061960206,3
201401040024 ,0.061960206,3
201401040025 ,0.062313928,1
201401040026 ,0.062254974,1
201401040027 ,0.062166544,1
201401040028 ,0.06284451,1
201401040029 ,0.062137067,2
201401040030 ,0.062166544,1
201401040031 ,0.038378777,4
201401040032 ,0.061960206,3
201401040034 ,0.061960206,3
201401040037 ,0.062313928,1
201401040040 ,0.061960206,3
201401040041 ,0.038732498,4
201401040042 ,0.039410464,4
201401040043 ,0.062343405,1
201401040045 ,0.061960206,3
201401040046 ,0.061960206,3
201401040052 ,0.038378777,4
201401040053 ,0.038378777,4
201401040054 ,0.038555637,4
201401040055 ,0.038378777,4
201401040056 ,0.038378777,4
201401040058 ,0.038378777,4
201401040063 ,0.038378777,4
201401040064 ,0.038378777,4
201401040065 ,0.038378777,4
201401040066 ,0.038378777,4
201401040067 ,0.038378777,4
201401040068 ,0.038378777,4
201401040071 ,0.038378777,4
201401040072 ,0.038378777,4
201401040073 ,0.038378777,4
201401040074 ,0.038378777,4
201401040075 ,0.038378777,4
201401040076 ,0.038378777,4
201401040077 ,0.038378777,4
201401040081 ,0.038378777,4
201401040082 ,0.038378777,4
201401040083 ,0.038378777,4
201401040084 ,0.038378777,4
201401040089 ,0.038378777,4
201401040120 ,0.038378777,4
201401040122 ,0.038378777,4
201401040123 ,0.038378777,4
201401040124 ,0.038378777,4
201401040125 ,0.038378777,4
201401040146 ,0.038585114,4
201401040170 ,0.062962417,1
201401040171 ,0.061960206,3
201401040172 ,0.061960206,3
201401040173 ,0.061960206,3
201401040174 ,0.061960206,3
201401040175 ,0.061960206,3
201401040176 ,0.038791452,4
201401040178 ,0.061960206,3
201401040182 ,0.061960206,3
201401040183 ,0.038378777,4
201401040186 ,0.03926308,4
201401040191 ,0.038673545,4
201401040192 ,0.061960206,3
201401040193 ,0.039439941,4
201401040194 ,0.038879882,4
201401040198 ,0.061960206,3
201401040199 ,0.038997789,4
201401040200 ,0.038378777,4
201401040202 ,0.038378777,4
201401050004 ,0.038467207,4
201401050006 ,0.062991894,1
201401050012 ,0.061960206,3
201401050013 ,0.038378777,4
201401050016 ,0.038585114,4
201401050017 ,0.064141489,1
201401050018 ,0.063846721,1
201401050019 ,0.038555637,4
201401050030 ,0.038467207,4
201401050031 ,0.038938836,4
201401050032 ,0.062372881,1
201401050035 ,0.062313928,1
201401050036 ,0.062461312,1
201401050037 ,0.061960206,3
201401050041 ,0.038467207,4
201401050042 ,0.061960206,3
201401050043 ,0.062313928,1
201401050045 ,0.039616802,4
201401050046 ,0.061960206,3
201401050047 ,0.062166544,1
201401050052 ,0.038378777,4
201401050054 ,0.063876197,1
201401050055 ,0.063109801,1
201401050056 ,0.062313928,1
201401050059 ,0.039115696,4
201401050060 ,0.038555637,4
201401050061 ,0.062137067,2
201401050062 ,0.062048637,2
201401050066 ,0.062726603,1
201401050067 ,0.062431835,1
201401050075 ,0.061960206,3
201401050081 ,0.038378777,4
201401050082 ,0.038467207,4
201401050083 ,0.061960206,3
201401050084 ,0.061960206,3
201401050085 ,0.061960206,3
201401050086 ,0.038791452,4
201401050087 ,0.062166544,1
201401050088 ,0.061960206,3
201401060002 ,0.039204127,4
201401060005 ,0.062166544,1
201401060006 ,0.038467207,4
201401060007 ,0.062137067,2
201401060008 ,0.062313928,1
201401060009 ,0.062313928,1
201401060010 ,0.062225497,1
201401060016 ,0.062048637,2
201401060018 ,0.038644068,4
201401060019 ,0.062638172,1
201401060020 ,0.064436256,1
201401060021 ,0.062166544,1
201401060022 ,0.038585114,4
201401060023 ,0.07109801,1
201401060025 ,0.038378777,4
201401060026 ,0.038378777,4
201401060027 ,0.038378777,4
201401060028 ,0.038378777,4
201401060029 ,0.038378777,4
201401060030 ,0.038378777,4
201401060031 ,0.038378777,4
201401060032 ,0.038467207,4
201401060033 ,0.062343405,1
201401060035 ,0.063286662,1
201401060036 ,0.038378777,4
201401060040 ,0.062166544,1
201401060041 ,0.061960206,3
201401060043 ,0.062254974,1
201401060046 ,0.038850405,4
201401060048 ,0.062225497,1
201401060051 ,0.062048637,2
201401060053 ,0.062048637,2
201401060054 ,0.038378777,4
201401060059 ,0.062343405,1
201401060060 ,0.062137067,2
201401060063 ,0.061960206,3
201401060064 ,0.061960206,3
201401060071 ,0.061960206,3
201401060074 ,0.038378777,4
201401060076 ,0.062225497,1
201401060078 ,0.062254974,1
201401060079 ,0.038673545,4
201401060080 ,0.062166544,1
201401060086 ,0.062166544,1
201401060089 ,0.038378777,4
201401060090 ,0.062785556,1
201401060091 ,0.038378777,4
201401060095 ,0.038378777,4
201401070001 ,0.062166544,1
201401070002 ,0.040058954,4
201401070003 ,0.062166544,1
201401070005 ,0.062166544,1
201401070006 ,0.061960206,3
201401070007 ,0.062166544,1
201401070008 ,0.061960206,3
201401070009 ,0.062461312,1
201401070012 ,0.038585114,4
201401070015 ,0.061960206,3
201401070017 ,0.062785556,1
201401070019 ,0.062166544,1
201401070020 ,0.062254974,1
201401070021 ,0.062372881,1
201401070022 ,0.039823139,4
201401070023 ,0.06284451,1
201401070024 ,0.062137067,2
201401070026 ,0.062048637,2
201401070027 ,0.061960206,3
201401070028 ,0.038467207,4
201401070033 ,0.061960206,3
201401070034 ,0.067619749,1
201401070035 ,0.061960206,3
201401070036 ,0.062254974,1
201401070037 ,0.061960206,3
201401070038 ,0.062520265,1
201401070039 ,0.062137067,2
201401070040 ,0.038378777,4
201401070042 ,0.038467207,4
201401070043 ,0.061960206,3
201401070048 ,0.038820929,4
201401070050 ,0.038585114,4
201401070051 ,0.061960206,3
201401070052 ,0.061960206,3
201401070058 ,0.039616802,4
201401070073 ,0.038378777,4
201401070074 ,0.038997789,4
201401070078 ,0.038378777,4
201401070081 ,0.062431835,1
201401070082 ,0.038378777,4
201401070085 ,0.062166544,1
201401070086 ,0.041061164,4
201401070088 ,0.040147384,4
201401070090 ,0.061960206,3
201401070091 ,0.062166544,1
201401070092 ,0.038791452,4
201401080001 ,0.040235814,4
201401080002 ,0.062137067,2
201401080004 ,0.061960206,3
201401080005 ,0.038585114,4
201401080006 ,0.038378777,4
201401080007 ,0.061960206,3
201401080008 ,0.061960206,3
201401080009 ,0.038467207,4
201401080011 ,0.065055269,1
201401080013 ,0.063610906,1
201401080014 ,0.062372881,1
201401080015 ,0.063492999,1
201401080017 ,0.063817244,1
201401080018 ,0.062431835,1
201401080019 ,0.06293294,1
201401080020 ,0.063404569,1
201401080021 ,0.038378777,4
201401080022 ,0.061960206,3
201401080023 ,0.063021371,1
201401080024 ,0.038673545,4
201401080026 ,0.061960206,3
201401080027 ,0.062667649,1
201401080028 ,0.038378777,4
201401080030 ,0.038378777,4
201401080033 ,0.03917465,4
201401080034 ,0.062343405,1
201401080035 ,0.061960206,3
201401080037 ,0.061960206,3
201401080038 ,0.038378777,4
201401080042 ,0.038585114,4
201401080043 ,0.038555637,4
201401080044 ,0.038644068,4
201401080045 ,0.062166544,1
201401080046 ,0.061960206,3
201401080047 ,0.061960206,3
201401080052 ,0.040235814,4
201401080054 ,0.062254974,1
201401080055 ,0.038378777,4
201401080056 ,0.062225497,1
201401090001 ,0.062343405,1
201401090002 ,0.06275608,1
201401090003 ,0.068828298,1
201401090004 ,0.062048637,2
201401090005 ,0.061960206,3
201401090006 ,0.061960206,3
201401090007 ,0.044215181,4
201401090008 ,0.038378777,4
201401090009 ,0.038378777,4
201401090010 ,0.063551953,1
201401090013 ,0.063109801,1
201401090021 ,0.039027266,4
201401090028 ,0.038467207,4
201401090032 ,0.038378777,4
201401090033 ,0.061960206,3
201401090034 ,0.038378777,4
201401090035 ,0.061960206,3
201401090038 ,0.061960206,3
201401090039 ,0.062166544,1
201401090042 ,0.062991894,1
201401090044 ,0.062166544,1
201401100001 ,0.061960206,3
201401100002 ,0.062166544,1
201401100003 ,0.062166544,1
201401100004 ,0.038378777,4
201401100005 ,0.038378777,4
201401100006 ,0.038378777,4
201401100008 ,0.061960206,3
201401100009 ,0.038467207,4
201401100010 ,0.061960206,3
201401100011 ,0.062166544,1
201401100013 ,0.038378777,4
201401100015 ,0.038378777,4
201401100017 ,0.062166544,1
201401100023 ,0.064465733,1
201401100024 ,0.062372881,1
201401100025 ,0.038644068,4
201401100027 ,0.038555637,4
201401100028 ,0.062254974,1
201401100029 ,0.061960206,3
201401100031 ,0.061960206,3
201401100032 ,0.061960206,3
201401100034 ,0.061960206,3
201401100042 ,0.041945468,4
201401110002 ,0.061960206,3
201401110003 ,0.062225497,1
201401110004 ,0.061960206,3
201401110005 ,0.038378777,4
201401110006 ,0.062313928,1
201401110007 ,0.062225497,1
201401110008 ,0.062343405,1
201401110009 ,0.062461312,1
201401110011 ,0.061960206,3
201401110012 ,0.038378777,4
201401110015 ,0.061960206,3
201401110032 ,0.063198231,1
201401110033 ,0.038467207,4
201401110034 ,0.063522476,1
201401110036 ,0.038585114,4
201401110037 ,0.062048637,2
201401110038 ,0.061960206,3
201401110040 ,0.061960206,3
201401110041 ,0.062225497,1
201401110042 ,0.061960206,3
201401110043 ,0.038555637,4
201401110044 ,0.038467207,4
201401110045 ,0.039410464,4
201401110050 ,0.062166544,1
201401110052 ,0.061960206,3
201401110059 ,0.038378777,4
201401120001 ,0.062166544,1
201401120002 ,0.062166544,1
201401120003 ,0.061960206,3
201401120004 ,0.038378777,4
201401120005 ,0.064082535,1
201401120006 ,0.040560059,4
201401120007 ,0.0416507,4
201401120008 ,0.064023581,1
201401120009 ,0.040265291,4
201401120010 ,0.040029477,4
201401120011 ,0.039734709,4
201401120014 ,0.063139278,1
201401120015 ,0.039115696,4
201401120016 ,0.038791452,4
201401120017 ,0.038555637,4
201401120018 ,0.038378777,4
201401120019 ,0.062343405,1
201401120020 ,0.038997789,4
201401120021 ,0.065114223,1
201401120022 ,0.062166544,1
201401120023 ,0.038997789,4
201401120024 ,0.038997789,4
201401120025 ,0.062225497,1
